OXY,EMG,ECG,RSP,OXY,OXY,OXY,
PO2,mV,mV,V,Pulse,BPM,Status,
CH1,CH2,CH3,CH4,CH5,CH9,CH13,
96.002,-0.246582,-0.315979,7.58453,3.46014,104.463,0.00478657,
95.9924,-0.244934,-0.726074,7.58453,3.48433,104.502,0.00478657,
96.002,-0.203552,-1.04712,7.58423,3.50097,104.502,0.00718031,
95.9732,-0.116516,-1.23291,7.58423,3.52062,104.502,0.00478657,
95.9828,-0.0523071,-1.25934,7.58392,3.53877,104.482,0.00957405,
95.9828,0.0476685,-1.12512,7.58362,3.55237,104.444,0.00718031,
96.002,0.172546,-0.849426,7.58392,3.56901,104.463,0.00957405,
95.9924,0.230591,-0.467896,7.58331,3.52062,104.502,0.00718031,
95.9924,0.208069,-0.0304565,7.58301,3.45863,104.444,0.00957405,
95.9924,0.244873,0.40094,7.5827,3.40722,104.482,0.00957405,
95.9924,0.210449,0.766724,7.58331,3.36337,104.463,0.00718031,
96.002,0.150635,1.0166,7.5824,3.32254,104.482,0.00957405,
95.9828,0.0802002,1.11115,7.58362,3.28323,104.463,0.00957405,
96.0116,-0.0161743,1.03485,7.5827,3.25148,104.521,0.00957405,
96.0116,-0.197571,0.798279,7.5827,3.21973,104.444,0.00957405,
95.9924,-0.375549,0.437683,7.58301,3.18797,104.502,0.0119678,
95.9828,-0.367554,0.00549316,7.5824,3.16378,104.482,0.0143615,
95.9828,-0.349854,-0.435974,7.5824,3.13808,104.482,0.00478657,
95.9828,-0.271729,-0.823059,7.5824,3.12144,104.502,0.00957405,
96.002,-0.164856,-1.10486,7.5824,3.10028,104.482,0.00957405,
96.002,-0.104553,-1.24426,7.58209,3.08364,104.444,0.00718031,
96.002,0.0245972,-1.22253,7.58209,3.06701,104.482,0.0119678,
95.9924,0.137207,-1.04358,7.58209,3.05189,104.502,0.0119678,
96.002,0.20459,-0.729858,7.58148,3.03828,104.482,0.00718031,
96.0116,0.257263,-0.320435,7.58209,3.02316,104.482,-9.13153E-07,
96.0211,0.278198,0.125732,7.58209,3.01863,104.521,0.0119678,
96.0116,0.256042,0.544312,7.5824,3.00804,104.502,0.00718031,
96.002,0.196533,0.87738,7.58148,2.99897,104.521,0.0119678,
96.0116,0.097229,1.07904,7.58209,2.89313,104.521,0.00957405,
95.9924,-0.0637207,1.11865,7.58179,2.72983,104.502,0.00957405,
96.002,-0.115295,0.989624,7.5824,2.58618,104.463,0.0119678,
96.0116,-0.275085,0.709778,7.5824,2.45615,104.502,0.00718031,
96.0307,-0.322693,0.32312,7.5827,2.33519,104.482,0.00718031,
96.002,-0.207336,-0.116394,7.5827,2.22934,104.482,0.00718031,
95.9924,-0.306274,-0.546753,7.5824,2.13106,104.405,0.00718031,
96.002,-0.211548,-0.908936,7.5827,2.04185,104.502,0.00718031,
95.9828,-0.215576,-1.15106,7.5824,1.95869,104.444,0.00478657,
96.0307,-0.0910645,-1.24255,7.5824,1.88762,104.482,0.00478657,
96.002,0.0982056,-1.16785,7.5824,1.82412,104.521,0.0119678,
96.002,0.193542,-0.943298,7.5824,1.76061,104.444,0.00718031,
95.9924,0.195374,-0.597839,7.58362,1.70618,104.502,0.00957405,
96.002,0.230347,-0.175232,7.5827,1.65931,104.482,0.00957405,
95.9828,0.278442,0.263184,7.58331,1.61394,104.502,0.00957405,
96.002,0.226746,0.65564,7.58301,1.5701,104.482,0.0119678,
95.9924,0.179749,0.947449,7.58362,1.53381,104.502,0.00478657,
96.002,0.0916138,1.09558,7.58331,1.50205,104.482,0.00718031,
96.0116,-0.0777588,1.07623,7.58362,1.47333,104.463,0.0119678,
96.0116,-0.199524,0.893188,7.58362,1.44308,104.502,0.00957405,
96.0116,-0.230774,0.576172,7.58423,1.41889,104.444,0.00718031,
96.0116,-0.290344,0.171814,7.58392,1.36597,104.482,0.00478657,
96.0211,-0.346191,-0.264648,7.58392,1.17092,104.482,0.00957405,
96.002,-0.298767,-0.670288,7.58423,0.992498,104.463,0.00957405,
96.0116,-0.215454,-0.994812,7.58423,0.833734,104.502,0.00718031,
96.002,-0.115906,-1.1864,7.58423,0.688579,104.482,0.00957405,
96.0116,-0.065918,-1.22058,7.58392,0.557032,104.463,0.00718031,
95.9924,0.0476074,-1.09631,7.58423,0.437581,104.463,0.00478657,
96.0116,0.160461,-0.829102,7.58453,0.327202,104.521,0.00718031,
96.002,0.266052,-0.453857,7.58392,0.22892,104.482,0.00718031,
95.9924,0.322083,-0.0203857,7.58453,0.142734,104.502,0.00718031,
95.9924,0.270081,0.409912,7.58484,0.0595721,104.463,0.00957405,
95.9924,0.261658,0.774109,7.58453,-0.0114936,104.444,0.0119678,
96.002,0.214172,1.02081,7.58453,-0.0795352,104.521,0.00718031,
96.0116,0.102783,1.11255,7.58575,-0.135481,104.502,0.00957405,
95.9924,0.00134277,1.0354,7.58484,-0.191426,104.502,0.00957405,
96.0211,-0.0977783,0.80188,7.58514,-0.239811,104.482,0.00957405,
96.0116,-0.264099,0.447083,7.58514,-0.286684,104.521,0.00478657,
95.9924,-0.326538,0.0221558,7.58545,-0.325997,104.444,0.00957405,
96.0116,-0.316223,-0.413635,7.58545,-0.359262,104.463,0.00718031,
96.0211,-0.253845,-0.798279,7.58545,-0.392527,104.502,0.00718031,
95.9924,-0.15033,-1.07715,7.58636,-0.421255,104.502,0.00957405,
95.9924,-0.146973,-1.21326,7.58575,-0.451496,104.482,0.00478657,
96.0211,-0.026062,-1.18927,7.58636,-0.637476,104.482,0.00239283,
96.002,0.148987,-1.01154,7.58636,-0.821945,104.463,0.00957405,
95.9924,0.230835,-0.705078,7.58575,-0.989781,104.482,0.00718031,
96.002,0.266541,-0.306885,7.58575,-1.14552,104.521,0.00478657,
96.002,0.261353,0.126709,7.58606,-1.28009,104.482,0.00478657,
95.9924,0.252258,0.535706,7.58636,-1.40257,104.54,0.0143615,
96.002,0.234314,0.863525,7.58545,-1.51597,104.502,0.0119678,
95.9924,0.11377,1.06573,7.58636,-1.61879,104.482,0.00957405,
95.9924,-0.0238037,1.10889,7.58667,-1.71405,104.482,0.0119678,
96.0116,-0.11554,0.982483,7.58545,-1.79721,104.482,0.00957405,
96.002,-0.218079,0.704346,7.58606,-1.87281,104.463,0.0119678,
96.002,-0.267578,0.316345,7.58606,-1.94085,104.482,0.0119678,
95.9924,-0.296936,-0.123779,7.58636,-2.00738,104.502,0.00718031,
96.0116,-0.316711,-0.553833,7.58667,-2.06181,104.521,0.00478657,
96.0211,-0.248108,-0.912598,7.58575,-2.11171,104.482,0.00718031,
96.0116,-0.161316,-1.14825,7.58606,-2.15707,104.463,0.00957405,
96.0116,-0.0740356,-1.23352,7.58667,-2.19941,104.502,0.00718031,
96.002,0.0409546,-1.15863,7.58636,-2.24023,104.502,0.00957405,
96.0211,0.177307,-0.936523,7.58606,-2.27652,104.482,0.0119678,
96.0211,0.237183,-0.593323,7.58545,-2.30374,104.502,0.00478657,
96.0116,0.261658,-0.172424,7.58575,-2.33398,104.482,0.00239283,
96.0116,0.283569,0.266296,7.58575,-2.44436,104.521,0.00478657,
96.0116,0.250366,0.660706,7.58514,-2.62278,104.463,0.00957405,
96.0116,0.195129,0.953186,7.58514,-2.78608,104.482,0.0119678,
96.0116,0.0673218,1.10107,7.58545,-2.92821,104.482,0.0119678,
96.0116,-0.0866089,1.08179,7.58514,-3.06429,104.482,0.00957405,
96.0116,-0.148804,0.898132,7.58484,-3.18374,104.502,0.00957405,
96.0211,-0.260315,0.578064,7.58484,-3.28807,104.482,0.00718031,
96.0211,-0.2995,0.16925,7.58545,-3.38787,104.502,0.00957405,
96.0211,-0.30011,-0.269592,7.58514,-3.47859,104.521,0.00718031,
96.0116,-0.204956,-0.676025,7.58484,-3.55722,104.463,0.00478657,
96.002,-0.182251,-1.00037,7.58453,-3.63433,104.502,0.00957405,
96.0116,-0.0942993,-1.19318,7.58423,-3.69632,104.482,0.0119678,
95.9924,0.0418091,-1.23035,7.58423,-3.75832,104.482,0.00957405,
96.0116,0.185486,-1.10889,7.58484,-3.81275,104.502,0.0143615,
96.0116,0.306213,-0.843201,7.58453,-3.86265,104.521,0.00478657,
96.002,0.341736,-0.467224,7.58392,-3.91103,104.502,0.00718031,
96.0116,0.165161,-0.0335693,7.58392,-3.95337,104.502,0.0119678,
96.0116,0.168762,0.395508,7.58392,-3.98512,104.521,0.0119678,
96.0116,0.165771,0.759277,7.58392,-4.01385,104.521,0.00718031,
96.0307,0.137146,1.00586,7.58392,-4.04863,104.521,0.00957405,
95.9828,0.0258789,1.09778,7.58392,-4.07585,104.521,0.00957405,
96.0211,-0.0710449,1.02386,7.58362,-4.12574,104.482,0.0119678,
96.0116,-0.174316,0.796265,7.58331,-4.28451,104.502,0.00718031,
96.0116,-0.252991,0.447327,7.58362,-4.42059,104.482,0.00957405,
96.0211,-0.266418,0.0281372,7.58392,-4.54458,104.482,0.00957405,
96.0116,-0.361328,-0.401062,7.58362,-4.65949,104.502,0.00239283,
96.0116,-0.327332,-0.782654,7.58331,-4.76382,104.521,0.00718031,
96.0211,-0.160156,-1.06104,7.58301,-4.85757,104.502,0.00718031,
95.9924,-0.150269,-1.20148,7.58331,-4.94224,104.482,0.00478657,
96.002,-0.00738525,-1.18488,7.58331,-5.01936,104.482,0.00957405,
96.002,0.0955811,-1.0188,7.58301,-5.0874,104.482,0.00718031,
96.0116,0.193481,-0.720154,7.58301,-5.15241,104.502,0.00718031,
96.002,0.266052,-0.328491,7.5827,-5.20836,104.521,0.00718031,
96.002,0.273315,0.103088,7.58362,-5.25977,104.482,0.00478657,
96.0116,0.241333,0.51416,7.5827,-5.30815,104.521,0.00957405,
96.0211,0.176575,0.846191,7.58301,-5.35049,104.502,0.00718031,
96.0116,0.0830078,1.05133,7.58331,-5.38678,104.502,0.0143615,
96.0116,-0.0262451,1.09448,7.5827,-5.42156,104.502,0.00957405,
96.0116,-0.123047,0.968262,7.58301,-5.45482,104.482,0.00718031,
96.0116,-0.214661,0.692871,7.58331,-5.48204,104.502,0.00957405,
96.002,-0.235474,0.313293,7.5827,-5.50926,104.54,0.00957405,
96.002,-0.300049,-0.11438,7.5827,-5.53496,104.482,0.00957405,
96.0116,-0.238831,-0.530701,7.58301,-5.55159,104.502,0.00957405,
96.002,-0.237366,-0.878967,7.5827,-5.64987,104.502,0.00718031,
96.0116,-0.220154,-1.11169,7.58301,-5.74967,104.482,0.00718031,
96.002,-0.107666,-1.19714,7.5827,-5.83585,104.502,0.00718031,
96.0211,0.108093,-1.1286,7.58301,-5.9175,104.502,0.00957405,
96.0116,0.221924,-0.915588,7.5827,-5.98857,104.502,0.00957405,
96.0116,0.306641,-0.581665,7.58301,-6.05661,104.521,0.00957405,
96.002,0.233521,-0.169373,7.58301,-6.11709,104.502,0.0119678,
96.0211,0.156128,0.26178,7.5827,-6.17153,104.502,0.00957405,
96.0116,0.216492,0.649231,7.5827,-6.21991,104.482,0.0119678,
96.0116,0.121216,0.938049,7.5827,-6.26527,104.482,0.00957405,
96.0211,0.000427246,1.08618,7.5827,-6.3061,104.482,0.00718031,
96.0116,-0.108643,1.07159,7.58331,-6.34239,104.521,0.0143615,
95.9924,-0.146118,0.895569,7.58331,-6.37565,104.521,0.00478657,
96.0116,-0.218445,0.583435,7.58301,-6.40438,104.444,0.0143615,
96.0116,-0.255066,0.181213,7.58301,-6.43008,104.482,0.0119678,
96.0116,-0.290039,-0.254822,7.5827,-6.45881,104.502,0.00957405,
96.002,-0.298401,-0.662964,7.5827,-6.48301,104.502,0.00957405,
96.002,-0.208069,-0.987305,7.58301,-6.49964,104.463,0.00957405,
95.9924,-0.169067,-1.1817,7.58301,-6.52232,104.502,0.00718031,
95.9924,-0.0379639,-1.22058,7.58301,-6.53744,104.444,0.0119678,
95.9924,0.086731,-1.10321,7.58331,-6.55256,104.502,0.00718031,
96.002,0.180908,-0.843689,7.58301,-6.55558,104.444,0.00957405,
96.002,0.251648,-0.477844,7.5827,-6.5571,104.521,0.00957405,
96.0116,0.264282,-0.0548096,7.58301,-6.55407,104.502,0.00957405,
96.0211,0.260193,0.366577,7.58301,-6.55105,104.463,0.0119678,
96.002,0.212708,0.727905,7.58331,-6.54954,104.502,0.00718031,
96.002,0.141785,0.977661,7.58362,-6.55105,104.502,0.0119678,
95.9924,0.0393066,1.07886,7.58301,-6.55105,104.482,0.0119678,
96.002,-0.0817261,1.01495,7.5827,-6.55105,104.444,0.00718031,
95.9924,-0.192261,0.794006,7.58301,-6.54802,104.54,0.0119678,
96.002,-0.287476,0.451721,7.58301,-6.54954,104.444,0.00957405,
95.9924,-0.333435,0.038208,7.58331,-6.54802,104.463,0.00478657,
95.9924,-0.32666,-0.389221,7.58331,-6.54802,104.502,0.00478657,
96.0116,-0.306946,-0.76947,7.58362,-6.545,104.482,0.00718031,
96.002,-0.232605,-1.05029,7.58331,-6.54349,104.482,0.00239283,
96.0116,-0.162231,-1.19177,7.58362,-6.545,104.482,0.00957405,
96.002,0.00610352,-1.1778,7.58362,-6.54198,104.502,0.00718031,
96.0211,0.135986,-1.01532,7.58362,-6.54046,104.502,0.00718031,
96.0116,0.267029,-0.723999,7.58362,-6.54349,104.521,0.0143615,
96.0116,0.296326,-0.339539,7.58392,-6.54349,104.502,0.0119678,
96.0116,0.336731,0.0855103,7.58362,-6.54349,104.463,0.00957405,
96.0116,0.332397,0.49176,7.58392,-6.545,104.502,0.00718031,
96.002,0.134949,0.822693,7.58392,-6.52383,104.502,0.0119678,
96.0211,0.0411377,1.03131,7.58301,-6.43613,104.482,0.0143615,
96.002,-0.0507202,1.08154,7.58331,-6.36053,104.482,0.00957405,
96.0116,-0.0961914,0.963074,7.58362,-6.28795,104.502,0.0119678,
95.9924,-0.189819,0.694763,7.58362,-6.22142,104.521,0.0119678,
95.9924,-0.244751,0.319702,7.58362,-6.1685,104.463,0.0119678,
96.002,-0.313232,-0.106995,7.58362,-6.11407,104.482,0.00957405,
96.0116,-0.32782,-0.526001,7.58362,-6.0672,104.482,0.0119678,
96.0307,-0.27417,-0.878479,7.58301,-6.02032,104.482,0.00718031,
96.0211,-0.201965,-1.1153,7.58362,-5.98101,104.482,0.00478657,
96.002,-0.0777588,-1.20465,7.58362,-5.94623,104.482,0.00718031,
96.002,0.10376,-1.13934,7.58301,-5.91146,104.521,0.00957405,
96.002,0.163208,-0.927429,7.58362,-5.88273,104.502,0.00478657,
96.002,0.302917,-0.59552,7.58392,-5.85702,104.502,0.00957405,
96.0211,0.441895,-0.185242,7.58362,-5.83434,104.502,0.00718031,
96.002,0.481262,0.247192,7.58362,-5.81469,104.54,0.00718031,
96.0116,0.410095,0.639893,7.58362,-5.79352,104.521,0.00239283,
96.002,0.247009,0.93396,7.58301,-5.77386,104.502,0.0119678,
96.002,0.1698,1.08484,7.5827,-5.75572,104.56,0.0119678,
96.002,-0.053894,1.06946,7.58362,-5.74211,104.482,0.00957405,
96.0116,-0.174438,0.890198,7.58362,-5.7285,104.482,0.00957405,
96.002,-0.412415,0.576172,7.58362,-5.7164,104.54,0.0119678,
96.0116,-0.399292,0.176331,7.58362,-5.66499,104.463,0.00957405,
96.002,-0.383301,-0.252014,7.58362,-5.5274,104.482,0.00478657,
96.002,-0.362366,-0.650635,7.58392,-5.40341,104.521,0.00957405,
96.0116,-0.296692,-0.968201,7.58423,-5.28699,104.482,0.00718031,
96.002,-0.206421,-1.16034,7.58301,-5.18266,104.521,0.0119678,
96.0211,-0.0994263,-1.20209,7.58362,-5.08891,104.502,0.00478657,
95.9924,0.0547485,-1.091,7.58362,-5.00575,104.502,0.00239283,
95.9828,0.138184,-0.841003,7.5827,-4.92863,104.502,0.00718031,
96.0116,0.221741,-0.480408,7.58331,-4.85908,104.521,0.00478657,
96.0116,0.264526,-0.0579834,7.58362,-4.80011,104.521,0.0119678,
96.0116,0.253235,0.364746,7.58331,-4.73963,104.502,0.00478657,
96.0116,0.212769,0.727783,7.58301,-4.68822,104.482,0.00718031,
96.0116,0.13269,0.980347,7.58392,-4.63983,104.521,0.00718031,
95.9924,0.0404663,1.08234,7.58423,-4.59901,104.482,0.0119678,
96.002,-0.00469971,1.02051,7.58331,-4.5597,104.482,0.00957405,
96.002,-0.0690918,0.801758,7.58392,-4.52643,104.482,0.0119678,
96.002,-0.186707,0.461243,7.58423,-4.49468,104.502,0.00957405,
96.002,-0.297852,0.0485229,7.58362,-4.46293,104.502,0.00957405,
96.002,-0.390991,-0.378784,7.58301,-4.44025,104.463,0.00239283,
96.002,-0.31134,-0.76001,7.58331,-4.41605,104.482,0.00957405,
96.002,-0.257019,-1.04376,7.58362,-4.39488,104.502,0.00718031,
96.002,-0.298218,-1.1897,7.58362,-4.31172,104.502,0.00957405,
96.0307,-0.0732422,-1.177,7.58331,-4.16506,104.521,0.00957405,
96.0211,0.0951538,-1.01239,7.58392,-4.03502,104.482,0.00718031,
96.0116,0.237793,-0.716614,7.58392,-3.91708,104.463,0.00957405,
96.002,0.251099,-0.328613,7.58362,-3.80821,104.502,0.0119678,
96.0116,0.278503,0.0976562,7.58301,-3.70691,104.482,0.00478657,
96.002,0.268921,0.503662,7.58362,-3.62375,104.463,0.00718031,
96.002,0.192139,0.832214,7.58331,-3.54058,104.521,0.00957405,
96.0116,0.105103,1.03766,7.58362,-3.46801,104.502,0.00957405,
96.002,-0.0350342,1.08911,7.58331,-3.40148,104.521,0.00957405,
96.0116,-0.139099,0.976746,7.58331,-3.34251,104.444,0.00957405,
96.0116,-0.177368,0.719238,7.5827,-3.28807,104.502,0.00957405,
96.0116,-0.206299,0.356201,7.58301,-3.23818,104.502,0.00957405,
96.0211,-0.238159,-0.0611572,7.5827,-3.19886,104.521,0.00957405,
96.002,-0.245056,-0.47406,7.5827,-3.15653,104.502,0.00718031,
96.0116,-0.253784,-0.824829,7.5827,-3.11721,104.502,0.00718031,
96.0116,-0.105164,-1.06635,7.58362,-3.08395,104.444,0.00957405,
96.0211,-0.0983887,-1.16364,7.5827,-3.05371,104.521,0.00957405,
96.0211,-0.0375366,-1.10553,7.5824,-3.028,104.502,0.0119678,
96.0116,0.109619,-0.900085,7.5827,-3.00684,104.502,0.00718031,
96.0211,0.222534,-0.572998,7.58362,-2.98264,104.502,0.00957405,
96.0116,0.29834,-0.167664,7.58331,-2.93879,104.482,0.00957405,
96.002,0.301941,0.25708,7.5827,-2.82388,104.502,0.00718031,
96.0211,0.222717,0.640564,7.5824,-2.7135,104.463,0.00957405,
96.0307,0.129578,0.929016,7.5827,-2.61673,104.482,0.0119678,
96.002,0.00927734,1.08191,7.58209,-2.5245,104.482,0.0119678,
95.9924,-0.105591,1.07611,7.5827,-2.44285,104.54,0.00718031,
95.9924,-0.192749,0.91217,7.5827,-2.37178,104.521,0.00957405,
96.002,-0.197449,0.614258,7.5827,-2.30525,104.502,0.0119678,
96.002,-0.201904,0.226807,7.5824,-2.24326,104.444,0.00718031,
96.0116,-0.123352,-0.194458,7.58148,-2.19185,104.54,0.00957405,
96.0116,-0.305603,-0.58905,7.58179,-2.14346,104.482,0.00718031,
96.0116,-0.0246582,-0.901428,7.58209,-2.09357,104.502,0.0143615,
95.9924,-0.0562134,-1.0874,7.58148,-2.05577,104.521,0.00718031,
96.0116,0.0536499,-1.12085,7.58118,-2.01948,104.482,0.00957405,
96.002,0.19812,-1.00311,7.58087,-1.98772,104.463,0.00957405,
96.0116,0.0644531,-0.746765,7.58118,-1.95597,104.502,0.00478657,
96.002,0.0438843,-0.382996,7.58118,-1.92875,104.482,0.00478657,
96.002,0.206116,0.0393066,7.58118,-1.90154,104.463,0.00718031,
96.002,0.233093,0.462219,7.58148,-1.88491,104.502,0.00957405,
96.002,0.230103,0.825684,7.58148,-1.86071,104.521,0.0119678,
95.9924,0.179382,1.07971,7.58057,-1.84408,104.502,0.0119678,
95.9924,0.0950317,1.18774,7.58118,-1.82442,104.502,0.00957405,
96.0116,-0.0325317,1.13,7.58118,-1.7458,104.444,0.00718031,
96.0116,-0.204834,0.9151,7.57996,-1.66566,104.502,0.00957405,
96.0116,-0.301819,0.577209,7.58057,-1.59006,104.502,0.0119678,
95.9924,-0.287903,0.167664,7.58026,-1.52202,104.463,0.0119678,
96.002,-0.335327,-0.255432,7.57965,-1.46002,104.502,0.00957405,
96.002,-0.322571,-0.633728,7.58026,-1.41164,104.521,0.00718031,
96.002,-0.20697,-0.917725,7.58057,-1.35116,104.54,0.00478657,
96.002,-0.0327148,-1.06763,7.57935,-1.31184,104.444,0.00718031,
96.0211,0.160828,-1.06439,7.57965,-1.27102,104.502,0.00718031,
96.002,0.278564,-0.910034,7.57935,-1.23322,104.54,0.0143615,
96.002,0.134155,-0.622498,7.57935,-1.19844,104.54,0.00718031,
95.9924,0.136658,-0.236206,7.57935,-1.1682,104.521,0.00957405,
96.002,0.246948,0.192383,7.57996,-1.13796,104.482,0.00718031,
96.0116,0.220703,0.602112,7.57904,-1.11377,104.482,0.00957405,
96.0116,0.190063,0.934998,7.57874,-1.0926,104.502,0.00957405,
95.9924,0.0965576,1.13947,7.57874,-1.07294,104.482,0.00478657,
96.002,0.0194092,1.18579,7.57874,-1.0548,104.54,0.00478657,
96.0307,-0.128357,1.0639,7.57843,-1.03514,104.463,0.00718031,
96.0307,-0.183105,0.793457,7.57843,-1.02002,104.54,0.00718031,
96.0211,-0.254822,0.416199,7.57843,-1.00641,104.502,0.00718031,
96.0116,-0.272034,-0.0151978,7.57812,-0.995829,104.463,0.00478657,
96.0307,-0.214111,-0.440002,7.57904,-0.973148,104.502,0.00718031,
96.0211,-0.188599,-0.799194,7.57782,-0.947444,104.502,0.00478657,
96.0116,-0.046875,-1.04498,7.57782,-0.927787,104.482,0.00957405,
95.9924,-0.0979614,-1.14105,7.57812,-0.908131,104.521,0.00239283,
96.0116,0.0266724,-1.07886,7.57812,-0.886962,104.463,0.00718031,
96.0307,0.209473,-0.868042,7.57782,-0.871842,104.521,0.00957405,
96.002,0.268494,-0.536194,7.57812,-0.858234,104.502,0.00957405,
96.0211,0.306885,-0.126892,7.57782,-0.844625,104.482,0.00239283,
96.0211,0.328735,0.302979,7.57782,-0.835553,104.482,0.00718031,
95.9924,0.224609,0.692566,7.57751,-0.823457,104.463,0.00718031,
95.9924,0.0358887,0.985352,7.57751,-0.808336,104.463,0.00957405,
96.0116,0.0549927,1.13812,7.57782,-0.8038,104.502,0.00957405,
96.0211,-0.0904541,1.12714,7.57782,-0.793216,104.502,0.0119678,
96.002,-0.177185,0.952881,7.57782,-0.790192,104.502,0.0119678,
96.002,-0.25769,0.639771,7.57751,-0.779608,104.482,0.00957405,
95.9924,-0.335876,0.234619,7.57721,-0.77356,104.502,0.00957405,
95.9924,-0.327515,-0.203979,7.57751,-0.770535,104.502,0.00718031,
96.002,-0.301331,-0.615234,7.57721,-0.765999,104.482,0.00718031,
96.002,-0.127869,-0.946655,7.57721,-0.759951,104.502,0.00957405,
96.002,0.0853271,-1.1543,7.57721,-0.753903,104.482,0.00957405,
96.0211,0.186829,-1.21051,7.57751,-0.750879,104.482,0.00239283,
96.002,0.0704346,-1.11017,7.5766,-0.755415,104.482,0.00957405,
96.0116,0.240234,-0.867859,7.57751,-0.794728,104.482,0.00718031,
96.0116,0.324768,-0.513794,7.57721,-0.832529,104.502,0.00478657,
96.0211,0.341614,-0.0963135,7.57751,-0.865794,104.521,0.00478657,
96.0116,0.281494,0.325317,7.57721,-0.896034,104.482,0.00478657,
96.002,0.0365601,0.690063,7.57721,-0.921739,104.482,0.0119678,
96.0307,0.00567627,0.946838,7.5769,-0.950468,104.502,0.00718031,
96.0116,-0.045105,1.05737,7.57721,-0.970124,104.502,0.00718031,
96.0116,-0.230408,1.00244,7.57721,-0.989781,104.482,0.00718031,
96.0307,-0.277771,0.787781,7.5769,-1.00944,104.521,0.00718031,
96.002,-0.347839,0.447205,7.57721,-1.02607,104.482,0.00957405,
96.0116,-0.369568,0.0324707,7.5766,-1.03817,104.502,0.00478657,
96.0116,-0.325684,-0.396545,7.57782,-1.05329,104.482,0.00718031,
96.002,-0.260193,-0.780029,7.57721,-1.06538,104.463,0.00478657,
96.002,-0.178406,-1.06744,7.57721,-1.07294,104.521,0.00478657,
96.0211,-0.106995,-1.21881,7.57721,-1.08353,104.482,0.00478657,
96.0307,0.0302124,-1.21576,7.57751,-1.09562,104.521,0.0119678,
96.0211,0.13916,-1.06079,7.5769,-1.10167,104.502,0.00957405,
96.002,0.261536,-0.772278,7.57721,-1.11226,104.54,0.00718031,
96.0116,0.299316,-0.387512,7.57629,-1.11679,104.444,0.00478657,
96.0116,0.239563,0.0426636,7.5766,-1.12284,104.502,0.00478657,
96.0211,0.16687,0.457764,7.57629,-1.1304,104.502,0.0119678,
96.0116,0.158447,0.796387,7.5769,-1.24229,104.502,0.00957405,
96.0211,0.0740356,1.00848,7.5769,-1.35418,104.502,0.00957405,
96.0211,-0.0469971,1.06,7.5766,-1.45549,104.502,0.00957405,
96.0211,-0.148315,0.942688,7.5766,-1.55075,104.502,0.00957405,
96.0211,-0.273315,0.676575,7.57629,-1.6324,104.521,0.0143615,
96.0211,-0.336487,0.303894,7.57629,-1.71405,104.444,0.00957405,
96.0403,-0.342346,-0.123535,7.57629,-1.77755,104.502,0.00718031,
96.0211,-0.315186,-0.547546,7.5769,-1.84257,104.502,0.0143615,
96.002,-0.267822,-0.909424,7.5766,-1.89549,104.482,0.00718031,
96.0307,-0.131653,-1.15808,7.57629,-1.94992,104.502,0.00957405,
96.0116,-0.0477905,-1.25867,7.57568,-1.99528,104.502,0.00718031,
96.0211,0.0666504,-1.20105,7.5766,-2.03611,104.521,0.00478657,
96.002,0.157837,-0.994629,7.5766,-2.07693,104.502,0.00957405,
96.0211,0.174133,-0.668518,7.5769,-2.1102,104.463,0.00478657,
96.002,0.194763,-0.262695,7.57629,-2.14346,104.463,0.00957405,
96.0211,0.336121,0.166443,7.5766,-2.17068,104.521,0.00957405,
96.0211,0.412231,0.560547,7.57568,-2.19639,104.502,0.00478657,
96.0116,0.33252,0.859558,7.57629,-2.21907,104.482,0.00718031,
96.0211,0.159973,1.0199,7.57599,-2.24326,104.463,0.00718031,
96.0307,-0.222473,1.01556,7.5766,-2.2614,104.482,0.00957405,
96.0211,-0.230347,0.843872,7.57599,-2.27803,104.502,0.00239283,
96.0116,-0.249695,0.529846,7.57599,-2.40505,104.482,0.00718031,
96.002,-0.414551,0.118225,7.5766,-2.61673,104.482,0.00957405,
96.0116,-0.516724,-0.334167,7.5766,-2.81178,104.482,0.00957405,
96.0307,-0.409729,-0.765747,7.57599,-2.97811,104.482,0.00718031,
96.0116,-0.213318,-1.11676,7.57568,-3.14141,104.482,0.00957405,
96.0116,-0.0826416,-1.33466,7.57629,-3.28051,104.463,0.00239283,
95.9924,-0.00213623,-1.3902,7.57599,-3.40753,104.502,0.00718031,
96.0307,0.151367,-1.28552,7.57599,-3.52698,104.502,0.00478657,
96.0211,0.207275,-1.03717,7.57568,-3.62979,104.502,0.00478657,
96.0116,0.278076,-0.678528,7.57629,-3.72657,104.502,0.00957405,
96.0116,0.402649,-0.251465,7.57538,-3.81426,104.502,0.00718031,
96.002,0.386841,0.179443,7.57538,-3.8944,104.502,0.0119678,
96.0116,0.339722,0.555115,7.57538,-3.96698,104.521,0.00957405,
95.9924,0.304688,0.822449,7.57507,-4.032,104.502,0.00957405,
96.0116,0.137878,0.940857,7.57477,-4.08492,104.463,0.00957405,
96.0211,0.0197754,0.891785,7.57538,-4.14237,104.502,0.0119678,
96.0211,-0.221252,0.682861,7.57507,-4.19227,104.502,0.00957405,
96.002,-0.33551,0.348083,7.57477,-4.2331,104.463,0.00957405,
96.002,-0.331604,-0.057312,7.57568,-4.27392,104.444,0.00718031,
96.0116,-0.368347,-0.472961,7.57507,-4.30719,104.502,0.00478657,
